frame.time_epoch,frame.len
1755249901.120400000,1414
1755249901.120522000,1414
1755249901.120637000,1414
1755249901.120760000,1414
1755249901.121164000,94
1755249901.121461000,1414
1755249901.121469000,1414
1755249901.122373000,94
1755249901.123544000,94
1755249901.125742000,1414
1755249901.127889000,94
1755249901.129261000,1414
1755249901.129274000,1414
1755249901.129391000,1414
1755249901.131383000,94
1755249901.136686000,1414
1755249901.136707000,1414
1755249901.138809000,94
1755249901.141867000,1414
1755249901.141889000,1414
1755249901.142016000,1414
1755249901.144027000,94
1755249901.148241000,1414
1755249901.150347000,94
1755249901.152472000,1414
1755249901.152488000,1414
1755249901.152604000,1414
1755249901.154584000,94
1755249901.156711000,1414
1755249901.156731000,1414
1755249901.158888000,94
1755249901.163480000,1414
1755249901.163497000,1414
1755249901.163613000,1414
1755249901.166113000,94
1755249901.166893000,1414
1755249901.167983000,94
1755249901.176888000,1414
1755249901.176912000,1414
1755249901.178003000,94
1755249901.178007000,94
1755249901.182788000,1414
1755249901.182806000,1414
1755249901.183887000,94
1755249901.183894000,94
1755249901.190292000,1414
1755249901.190308000,1414
1755249901.190436000,1414
1755249901.191160000,1414
1755249901.191178000,1414
1755249901.191287000,1414
1755249901.191403000,1414
1755249901.192447000,94
1755249901.193516000,94
1755249901.202296000,1414
1755249901.202317000,1414
1755249901.202433000,1414
1755249901.203431000,94
1755249901.203436000,94
1755249901.203528000,94
1755249901.214074000,1414
1755249901.214093000,1414
1755249901.214204000,1414
1755249901.214320000,1414
1755249901.215195000,94
1755249901.215201000,94
1755249901.215409000,1414
1755249901.215445000,1414
1755249901.215533000,1414
1755249901.215648000,1414
1755249901.215763000,1414
1755249901.215874000,1414
1755249901.216298000,94
1755249901.217514000,94
1755249901.229232000,1414
1755249901.230342000,1414
1755249901.230387000,1414
1755249901.230479000,1414
1755249901.230584000,1414
1755249901.231366000,94
1755249901.231522000,1414
1755249901.231528000,1414
1755249901.231641000,1414
1755249901.232460000,94
1755249901.233620000,94
1755249901.255813000,1414
1755249901.255862000,1414
1755249901.255954000,1414
1755249901.256088000,1414
1755249901.257042000,1414
1755249901.257106000,1414
1755249901.257173000,1414
1755249901.257277000,1414
1755249901.257408000,1414
1755249901.257517000,1414
1755249901.257634000,1414
1755249901.257747000,1414
1755249901.257972000,94
1755249901.259154000,94
1755249901.262362000,1414
1755249901.264494000,94
1755249901.265830000,1414
1755249901.265839000,1414
1755249901.265957000,1414
1755249901.267917000,94
1755249901.273179000,1414
1755249901.273198000,1414
1755249901.275346000,94
1755249901.278462000,1414
1755249901.278483000,1414
1755249901.278594000,1414
1755249901.280563000,94
1755249901.284748000,1414
1755249901.286953000,94
1755249901.289432000,1414
1755249901.289447000,1414
1755249901.289564000,1414
1755249901.291532000,94
1755249901.293643000,1414
1755249901.293661000,1414
1755249901.294755000,94
1755249901.294762000,94
1755249901.299823000,1414
1755249901.299882000,1414
1755249901.299955000,1414
1755249901.300904000,94
1755249901.300908000,94
1755249901.300985000,94
1755249901.301542000,1414
1755249901.301596000,1414
1755249901.302626000,94
1755249901.302630000,94
1755249901.312307000,1414
1755249901.312327000,1414
1755249901.312439000,1414
1755249901.313464000,86
1755249901.313476000,86
1755249901.313480000,86
1755249901.319621000,1414
1755249901.319638000,1414
1755249901.321730000,86
1755249901.326552000,1414
1755249901.326582000,1414
1755249901.326698000,1414
1755249901.326810000,1414
1755249901.327092000,1414
1755249901.327099000,1414
1755249901.327220000,1414
1755249901.328697000,86
1755249901.337726000,1414
1755249901.337750000,1414
1755249901.337860000,1414
1755249901.337977000,1414
1755249901.338082000,1414
1755249901.338201000,1414
1755249901.339841000,86
1755249901.349737000,1414
1755249901.349756000,1414
1755249901.349869000,1414
1755249901.349975000,1414
1755249901.351866000,86
1755249901.351992000,1414
1755249901.352013000,1414
1755249901.354115000,86
1755249901.365101000,1414
1755249901.366074000,1414
1755249901.366297000,1414
1755249901.366373000,1414
1755249901.366467000,1414
1755249901.367096000,1414
1755249901.367104000,1414
1755249901.367209000,94
1755249901.368373000,94
1755249901.390384000,1414
1755249901.391493000,86
1755249901.392122000,1414
1755249901.392134000,1414
1755249901.392255000,1414
1755249901.392377000,1414
1755249901.392849000,1414
1755249901.392860000,1414
1755249901.392972000,1414
1755249901.393084000,1414
1755249901.393219000,1414
1755249901.393222000,94
1755249901.393224000,94
1755249901.393325000,1414
1755249901.393442000,1414
1755249901.394400000,94
1755249901.395445000,94
1755249901.397873000,1414
1755249901.399959000,94
1755249901.402087000,1414
1755249901.402100000,1414
1755249901.402206000,1414
1755249901.403253000,94
1755249901.403257000,94
1755249901.403261000,94
1755249901.408918000,1414
1755249901.408936000,1414
1755249901.411037000,94
1755249901.414130000,1414
1755249901.414147000,1414
1755249901.414259000,1414
1755249901.416243000,94
1755249901.420743000,1414
1755249901.422824000,94
1755249901.427513000,1414
1755249901.427558000,1414
1755249901.427642000,1414
1755249901.429343000,1414
1755249901.429355000,1414
1755249901.429465000,1414
1755249901.429582000,1414
1755249901.429630000,94
1755249901.431454000,94
1755249901.434257000,1414
1755249901.434273000,1414
1755249901.434397000,1414
1755249901.436368000,94
1755249901.447635000,1414
1755249901.447659000,1414
1755249901.447769000,1414
1755249901.447890000,1414
1755249901.449850000,94
1755249901.455555000,1414
1755249901.455585000,1414
1755249901.457659000,94
1755249901.462178000,1414
1755249901.462223000,1414
1755249901.462303000,1414
1755249901.462419000,1414
1755249901.462538000,1414
1755249901.462654000,1414
1755249901.462868000,1414
1755249901.464305000,94
1755249901.473330000,1414
1755249901.473358000,1414
1755249901.473473000,1414
1755249901.473597000,1414
1755249901.473711000,1414
1755249901.475455000,94
1755249901.485976000,1414
1755249901.485993000,1414
1755249901.486122000,1414
1755249901.486226000,1414
1755249901.487629000,1414
1755249901.487647000,1414
1755249901.488102000,94
1755249901.489730000,94
1755249901.500860000,1414
1755249901.500888000,1414
1755249901.502318000,1414
1755249901.502343000,1414
1755249901.502483000,1414
1755249901.502580000,1414
1755249901.502690000,1414
1755249901.503037000,94
1755249901.504473000,94
1755249901.523515000,1414
1755249901.523537000,1414
1755249901.523652000,1414
1755249901.523764000,1414
1755249901.524637000,94
1755249901.524643000,94
1755249901.524716000,94
1755249901.524849000,94
1755249901.524897000,1414
1755249901.525036000,1414
1755249901.525975000,94
1755249901.526072000,94
1755249901.527037000,1414
1755249901.527049000,1414
1755249901.527880000,1414
1755249901.527975000,1414
1755249901.527982000,1414
1755249901.528111000,1414
1755249901.529148000,1414
1755249901.529158000,94
1755249901.530265000,94
1755249901.531318000,94
1755249901.533650000,1414
1755249901.535740000,94
1755249901.537266000,1414
1755249901.537325000,1414
1755249901.538345000,94
1755249901.538349000,94
1755249901.545610000,1414
1755249901.545625000,1414
1755249901.546734000,94
1755249901.547829000,94
1755249901.550328000,1414
1755249901.550347000,1414
1755249901.550460000,1414
1755249901.552446000,94
1755249901.558051000,1414
1755249901.560158000,94
1755249901.562972000,1414
1755249901.562991000,1414
1755249901.563104000,1414
1755249901.565151000,1414
1755249901.565154000,94
1755249901.565224000,1414
1755249901.565282000,1414
1755249901.565393000,1414
1755249901.566238000,94
1755249901.566267000,94
1755249901.566349000,94
1755249901.567451000,94
1755249901.570480000,1414
1755249901.570503000,1414
1755249901.570621000,1414
1755249901.572579000,94
1755249901.583773000,1414
1755249901.583829000,1414
1755249901.583913000,1414
1755249901.584027000,1414
1755249901.585935000,94
1755249901.591761000,1414
1755249901.591777000,1414
1755249901.593831000,94
1755249901.598936000,1414
1755249901.598951000,1414
1755249901.599066000,1414
1755249901.599180000,1414
1755249901.599303000,1414
1755249901.599450000,1414
1755249901.599527000,1414
1755249901.601047000,94
1755249901.609796000,1414
1755249901.609813000,1414
1755249901.609926000,1414
1755249901.610046000,1414
1755249901.610159000,1414
1755249901.610890000,94
1755249901.610895000,94
1755249901.610982000,94
1755249901.611097000,94
1755249901.611206000,94
1755249901.622223000,1414
1755249901.622242000,1414
1755249901.622360000,1414
1755249901.622556000,1414
1755249901.623384000,1414
1755249901.623394000,1414
1755249901.623397000,94
1755249901.623399000,94
1755249901.623448000,94
1755249901.623640000,94
1755249901.625534000,94
1755249901.636968000,1414
1755249901.636984000,1414
1755249901.638078000,1414
1755249901.638092000,1414
1755249901.638206000,1414
1755249901.638317000,1414
1755249901.638436000,1414
1755249901.639157000,94
1755249901.640186000,94
1755249901.647797000,1414
1755249901.648865000,94
1755249901.659167000,1414
1755249901.659184000,1414
1755249901.659298000,1414
1755249901.659414000,1414
1755249901.659538000,1414
1755249901.659655000,1414
1755249901.659758000,1414
1755249901.659879000,1414
1755249901.659995000,1414
1755249901.660265000,94
1755249901.660277000,94
1755249901.661384000,94
1755249901.662982000,1414
1755249901.662991000,1414
1755249901.664033000,1414
1755249901.665074000,94
1755249901.666168000,94
1755249901.669469000,1414
1755249901.671536000,94
1755249901.672651000,1414
1755249901.672668000,1414
1755249901.674721000,94
1755249901.680473000,1414
1755249901.681190000,1414
1755249901.682630000,94
1755249901.686080000,1414
1755249901.686146000,1414
1755249901.686202000,1414
1755249901.688242000,94
1755249901.694128000,1414
1755249901.696262000,94
1755249901.698658000,1414
1755249901.698675000,1414
1755249901.698790000,1414
1755249901.699844000,1414
1755249901.699847000,94
1755249901.699849000,94
1755249901.699851000,94
1755249901.699952000,1414
1755249901.699958000,1414
1755249901.700095000,1414
1755249901.700207000,1414
1755249901.700979000,94
1755249901.701050000,94
1755249901.701054000,94
1755249901.702168000,94
1755249901.705780000,1414
1755249901.705793000,1414
1755249901.707909000,94
1755249901.715262000,1414
1755249901.715342000,1414
1755249901.716363000,94
1755249901.716397000,94
1755249901.719690000,1414
1755249901.719705000,1414
1755249901.719818000,1414
1755249901.719963000,1414
1755249901.720777000,94
1755249901.720782000,94
1755249901.721892000,94
1755249901.727549000,1414
1755249901.727563000,1414
1755249901.729730000,94
1755249901.735408000,1414
1755249901.735424000,1414
1755249901.735539000,1414
1755249901.735653000,1414
1755249901.735768000,1414
1755249901.737558000,94
1755249901.745500000,1414
1755249901.745517000,1414
1755249901.745629000,1414
1755249901.745746000,1414
1755249901.745863000,1414
1755249901.745977000,1414
1755249901.747665000,94
1755249901.758618000,1414
1755249901.758634000,1414
1755249901.758749000,1414
1755249901.758864000,1414
1755249901.758980000,1414
1755249901.759096000,1414
1755249901.760786000,94
1755249901.772402000,1414
1755249901.772425000,1414
1755249901.774607000,94
1755249901.782468000,1414
1755249901.782579000,1414
1755249901.782588000,1414
1755249901.784711000,94
1755249901.784831000,1414
1755249901.784838000,1414
1755249901.786896000,94
1755249901.787526000,1414
1755249901.789604000,94
1755249901.794126000,1414
1755249901.794141000,1414
1755249901.795303000,1414
1755249901.795315000,1414
1755249901.795427000,1414
1755249901.795544000,1414
1755249901.795661000,1414
1755249901.795770000,1414
1755249901.795895000,1414
1755249901.796280000,94
1755249901.797408000,94
1755249901.798342000,1414
1755249901.800464000,94
1755249901.804992000,1414
1755249901.807156000,94
1755249901.808867000,1414
1755249901.808881000,1414
1755249901.811009000,94
1755249901.816563000,1414
1755249901.816582000,1414
1755249901.818781000,94
1755249901.822082000,1414
1755249901.822102000,1414
1755249901.822219000,1414
1755249901.824255000,94
1755249901.829714000,1414
1755249901.830841000,94
1755249901.833560000,1414
1755249901.833576000,1414
1755249901.833707000,1414
1755249901.833824000,1414
1755249901.833942000,1414
1755249901.834047000,1414
1755249901.834682000,94
1755249901.834686000,94
1755249901.834789000,1414
1755249901.834795000,1414
1755249901.834798000,94
1755249901.834907000,94
1755249901.835008000,94
1755249901.835123000,94
1755249901.836911000,94
1755249901.844548000,1414
1755249901.845677000,94
1755249901.850343000,1414
1755249901.850393000,1414
1755249901.851414000,94
1755249901.851418000,94
1755249901.854198000,1414
1755249901.855329000,1414
1755249901.855353000,1414
1755249901.856414000,94
1755249901.857529000,94
1755249901.863571000,1414
1755249901.865729000,94
1755249901.871513000,1414
1755249901.871533000,1414
1755249901.871657000,1414
1755249901.873723000,94
1755249901.880763000,1414
1755249901.881220000,1414
1755249901.881284000,1414
1755249901.881343000,1414
1755249901.881461000,1414
1755249901.881877000,94
1755249901.882275000,94
1755249901.882342000,94
1755249901.883432000,94
1755249901.894845000,1414
1755249901.894871000,1414
1755249901.894980000,1414
1755249901.895095000,1414
1755249901.896963000,94
1755249901.908175000,1414
1755249901.909247000,94
1755249901.918432000,1414
1755249901.918459000,1414
1755249901.919522000,94
1755249901.919527000,94
1755249901.920622000,1414
1755249901.920642000,1414
1755249901.921697000,94
1755249901.922733000,94
1755249901.929566000,1414
1755249901.929630000,1414
1755249901.930713000,94
1755249901.930719000,94
1755249901.930813000,1414
1755249901.930901000,1414
1755249901.930957000,1414
1755249901.931052000,1414
1755249901.931179000,1414
1755249901.931289000,1414
1755249901.931405000,1414
1755249901.931932000,94
1755249901.931992000,94
1755249901.932022000,94
1755249901.932133000,86
1755249901.932244000,86
1755249901.932346000,86
1755249901.932451000,86
1755249901.933769000,1414
1755249901.935884000,86
1755249901.941088000,1414
1755249901.943186000,86
1755249901.944765000,1414
1755249901.944782000,1414
1755249901.946846000,86
1755249901.952353000,1414
1755249901.952375000,1414
1755249901.954522000,86
1755249901.957964000,1414
1755249901.957987000,1414
1755249901.958105000,1414
1755249901.960133000,86
1755249901.964448000,1414
1755249901.966597000,86
1755249901.968817000,1414
1755249901.968837000,1414
1755249901.968948000,1414
1755249901.969138000,1414
1755249901.969193000,1414
1755249901.969309000,1414
1755249901.969420000,1414
1755249901.969529000,1414
1755249901.969914000,86
1755249901.969918000,78
1755249901.970021000,78
1755249901.970237000,78
1755249901.970648000,1414
1755249901.970658000,1414
1755249901.971280000,78
1755249901.972747000,78
1755249901.979846000,1414
1755249901.982007000,78
1755249901.984947000,1414
1755249901.984976000,1414
1755249901.987055000,78
1755249901.990527000,1414
1755249901.991645000,1414
1755249901.991665000,1414
1755249901.992761000,78
1755249901.993795000,78
1755249901.999559000,1414
1755249902.001670000,78
1755249902.008126000,1414
1755249902.008147000,1414
1755249902.008261000,1414
1755249902.009330000,78
1755249902.009342000,66
1755249902.009383000,66
1755249902.015653000,1414
1755249902.015747000,1414
1755249902.015810000,1414
1755249902.015910000,1414
1755249902.016020000,1414
1755249902.016861000,66
1755249902.016867000,66
1755249902.016871000,66
1755249902.016994000,1414
1755249902.017002000,1414
1755249902.017005000,66
1755249902.017083000,66
1755249902.018284000,66
1755249902.031329000,1414
1755249902.031356000,1414
1755249902.031469000,1414
1755249902.031582000,1414
1755249902.032580000,66
1755249902.032587000,66
1755249902.043374000,1414
1755249902.044490000,66
1755249902.054637000,1414
1755249902.055118000,1414
1755249902.056179000,66
1755249902.057803000,1414
1755249902.057820000,1414
1755249902.058922000,66
1755249902.064166000,1414
1755249902.064182000,1414
1755249902.065283000,66
1755249902.065820000,1414
1755249902.065829000,1414
1755249902.065937000,1414
1755249902.066066000,1414
1755249902.066173000,1414
1755249902.066287000,1414
1755249902.066403000,1414
1755249902.066940000,66
1755249902.067106000,66
1755249902.067314000,66
1755249902.068972000,1414
1755249902.070000000,66
1755249902.076626000,1414
1755249902.080199000,1414
1755249902.080224000,1414
1755249902.081258000,66
1755249902.081310000,66
1755249902.088164000,1414
1755249902.088182000,1414
1755249902.089270000,66
1755249902.093804000,1414
1755249902.093820000,1414
1755249902.093931000,1414
1755249902.094949000,66
1755249902.099975000,1414
1755249902.101014000,66
1755249902.103225000,1414
1755249902.103374000,1414
1755249902.103392000,1414
1755249902.103498000,1414
1755249902.104437000,66
1755249902.104533000,66
1755249902.105389000,1414
1755249902.105398000,1414
1755249902.105904000,1414
1755249902.105913000,1414
1755249902.106551000,66
1755249902.107000000,66
1755249902.120471000,1414
1755249902.120540000,1414
1755249902.121627000,66
1755249902.126708000,1414
1755249902.126721000,1414
1755249902.127813000,66
1755249902.134642000,1414
1755249902.142794000,1414
1755249902.142810000,1414
1755249902.143850000,66
1755249902.150014000,1414
1755249902.150035000,1414
1755249902.150148000,1414
1755249902.151092000,66
1755249902.151142000,1414
1755249902.151250000,66
1755249902.165315000,1414
1755249902.165341000,1414
1755249902.165448000,1414
1755249902.166374000,66
1755249902.166475000,66
1755249902.177511000,1414
1755249902.178608000,66
1755249902.189010000,1414
1755249902.191609000,1414
1755249902.191624000,1414
1755249902.192646000,66
1755249902.192733000,66
1755249902.198162000,1414
1755249902.200000000,1414
1755249902.200018000,1414
1755249902.200134000,1414
1755249902.200250000,1414
1755249902.201067000,66
1755249902.201171000,66
1755249902.202749000,1414
1755249902.202756000,1414
1755249902.203781000,66
1755249902.203802000,66
1755249902.214219000,1414
1755249902.214245000,1414
1755249902.215341000,66
1755249902.222416000,1414
1755249902.233957000,1414
1755249902.233987000,1414
1755249902.235030000,66
1755249902.235085000,66
1755249902.237452000,1414
1755249902.237484000,1414
1755249902.237566000,1414
1755249902.237687000,1414
1755249902.238809000,66
1755249902.239794000,1414
1755249902.239806000,1414
1755249902.239911000,1414
1755249902.240031000,1414
1755249902.241068000,66
1755249902.241073000,66
1755249902.254661000,1414
1755249902.254679000,1414
1755249902.255796000,66
1755249902.261023000,1414
1755249902.261042000,1414
1755249902.262197000,66
1755249902.277379000,1414
1755249902.277402000,1414
1755249902.278521000,66
1755249902.284857000,1414
1755249902.284877000,1414
1755249902.284985000,1414
1755249902.285125000,1414
1755249902.286043000,66
1755249902.286170000,66
1755249902.299953000,1414
1755249902.300014000,1414
1755249902.300101000,1414
1755249902.300217000,1414
1755249902.301163000,66
1755249902.301257000,66
1755249902.312734000,1414
1755249902.312756000,1414
1755249902.313868000,66
1755249902.326318000,1414
1755249902.326343000,1414
1755249902.327491000,66
1755249902.334954000,1414
1755249902.334977000,1414
1755249902.335087000,1414
1755249902.335211000,1414
1755249902.335329000,1414
1755249902.336090000,66
1755249902.336258000,66
1755249902.337622000,1414
1755249902.337745000,1414
1755249902.339134000,66
1755249902.339256000,66
1755249902.350583000,1414
1755249902.350605000,1414
1755249902.351745000,66
1755249902.369343000,1414
1755249902.369373000,1414
1755249902.369469000,1414
1755249902.369604000,1414
1755249902.370513000,66
1755249902.370654000,66
1755249902.373138000,1414
1755249902.373158000,1414
1755249902.373274000,1414
1755249902.373410000,1414
1755249902.374341000,66
1755249902.374459000,66
1755249902.375608000,1414
1755249902.375637000,1414
1755249902.375738000,1414
1755249902.375859000,1414
1755249902.376821000,66
1755249902.376927000,66
1755249902.389705000,1414
1755249902.389726000,1414
1755249902.390882000,66
1755249902.395865000,1414
1755249902.395881000,1414
1755249902.396973000,66
1755249902.412857000,1414
1755249902.412887000,1414
1755249902.414003000,66
1755249902.420129000,1414
1755249902.420143000,1414
1755249902.420257000,1414
1755249902.420368000,1414
1755249902.421318000,66
1755249902.421409000,66
1755249902.435532000,1414
1755249902.435601000,1414
1755249902.435654000,1414
1755249902.435786000,1414
1755249902.436766000,66
1755249902.436829000,66
1755249902.447651000,1414
1755249902.447670000,1414
1755249902.448830000,66
1755249902.461417000,1414
1755249902.461439000,1414
1755249902.462591000,66
1755249902.470243000,1414
1755249902.470264000,1414
1755249902.470374000,1414
1755249902.470498000,1414
1755249902.471370000,66
1755249902.471537000,66
1755249902.472962000,1414
1755249902.473157000,1414
1755249902.473167000,1414
1755249902.473273000,1414
1755249902.474310000,66
1755249902.474314000,66
1755249902.485239000,1414
1755249902.485262000,1414
1755249902.486381000,66
1755249902.504105000,1414
1755249902.504123000,1414
1755249902.504798000,1414
1755249902.504898000,1414
1755249902.505221000,66
1755249902.505953000,66
1755249902.508070000,1414
1755249902.508130000,1414
1755249902.508265000,1414
1755249902.508311000,1414
1755249902.509202000,66
1755249902.509381000,66
1755249902.510321000,1414
1755249902.510491000,1414
1755249902.510502000,1414
1755249902.510618000,1414
1755249902.511636000,66
1755249902.511641000,66
1755249902.524801000,1414
1755249902.524866000,1414
1755249902.526156000,66
1755249902.530451000,1414
1755249902.530467000,1414
1755249902.531562000,66
1755249902.547586000,1414
1755249902.547655000,1414
1755249902.548823000,66
1755249902.554864000,1414
1755249902.556101000,1414
1755249902.556122000,1414
1755249902.556235000,1414
1755249902.557209000,66
1755249902.557294000,66
1755249902.570272000,1414
1755249902.570292000,1414
1755249902.570407000,1414
1755249902.570535000,1414
1755249902.571394000,66
1755249902.571586000,66
1755249902.582392000,1414
1755249902.582415000,1414
1755249902.583563000,66
1755249902.596099000,1414
1755249902.596123000,1414
1755249902.597282000,66
1755249902.605230000,1414
1755249902.605259000,1414
1755249902.605391000,1414
1755249902.605500000,1414
1755249902.606377000,66
1755249902.606541000,66
1755249902.607941000,1414
1755249902.607964000,1414
1755249902.608061000,1414
1755249902.608177000,1414
1755249902.609234000,66
1755249902.609241000,66
1755249902.620046000,1414
1755249902.620068000,1414
1755249902.621174000,66
1755249902.638718000,1414
1755249902.638750000,1414
1755249902.639055000,1414
1755249902.639066000,1414
1755249902.639902000,66
1755249902.640144000,66
1755249902.643368000,1414
1755249902.643399000,1414
1755249902.643500000,1414
1755249902.643622000,1414
1755249902.643738000,1414
1755249902.643857000,1414
1755249902.644499000,66
1755249902.644674000,66
1755249902.644896000,66
1755249902.645368000,1414
1755249902.645376000,1414
1755249902.645498000,1414
1755249902.645606000,1414
1755249902.646460000,66
1755249902.646665000,66
1755249902.660083000,1414
1755249902.660109000,1414
1755249902.661208000,66
1755249902.664748000,1414
1755249902.664766000,1414
1755249902.665916000,66
1755249902.682707000,1414
1755249902.682730000,1414
1755249902.683857000,66
1755249902.691092000,1414
1755249902.691166000,1414
1755249902.691222000,1414
1755249902.691363000,1414
1755249902.692308000,66
1755249902.692408000,66
1755249902.705352000,1414
1755249902.705375000,1414
1755249902.705489000,1414
1755249902.705615000,1414
1755249902.706483000,66
1755249902.706661000,66
1755249902.716993000,1414
1755249902.717016000,1414
1755249902.718150000,66
1755249902.730777000,1414
1755249902.730798000,1414
1755249902.732046000,66
1755249902.740171000,1414
1755249902.740191000,1414
1755249902.740354000,1414
1755249902.740422000,1414
1755249902.741451000,66
1755249902.741458000,66
1755249902.743402000,1414
1755249902.743417000,1414
1755249902.743527000,1414
1755249902.743640000,1414
1755249902.744541000,66
1755249902.744693000,66
1755249902.754754000,1414
1755249902.754778000,1414
1755249902.755921000,66
1755249902.773837000,1414
1755249902.773865000,1414
1755249902.773978000,1414
1755249902.774098000,1414
1755249902.774964000,66
1755249902.775135000,66
1755249902.778279000,1414
1755249902.778346000,1414
1755249902.778409000,1414
1755249902.778537000,1414
1755249902.778653000,1414
1755249902.778771000,1414
1755249902.779420000,66
1755249902.779584000,66
1755249902.779808000,66
1755249902.779969000,1414
1755249902.779977000,1414
1755249902.780091000,1414
1755249902.780217000,1414
1755249902.781057000,66
1755249902.781260000,66
1755249902.794922000,1414
1755249902.794956000,1414
1755249902.796051000,66
1755249902.799716000,1414
1755249902.799749000,1414
1755249902.800866000,66
1755249902.817741000,1414
1755249902.817764000,1414
1755249902.818944000,66
1755249902.826176000,1414
1755249902.826200000,1414
1755249902.826315000,1414
1755249902.826443000,1414
1755249902.827359000,66
1755249902.827486000,66
1755249902.840489000,1414
1755249902.840513000,1414
1755249902.840641000,1414
1755249902.840800000,1414
1755249902.841703000,66
1755249902.841868000,66
1755249902.851788000,1414
1755249902.851989000,1414
1755249902.853050000,66
1755249902.865883000,1414
1755249902.865946000,1414
1755249902.867156000,66
1755249902.875136000,1414
1755249902.875155000,1414
1755249902.875267000,1414
1755249902.875383000,1414
1755249902.876399000,66
1755249902.876429000,66
1755249902.878494000,1414
1755249902.878551000,1414
1755249902.879124000,1414
1755249902.879234000,1414
1755249902.880253000,66
1755249902.880291000,66
1755249902.890808000,1414
1755249902.890871000,1414
1755249902.891941000,66
1755249902.908847000,1414
1755249902.908864000,1414
1755249902.908974000,1414
1755249902.909102000,1414
1755249902.909963000,66
1755249902.910143000,66
1755249902.913643000,1414
1755249902.913689000,1414
1755249902.913765000,1414
1755249902.913893000,1414
1755249902.914008000,1414
1755249902.914127000,1414
1755249902.914245000,1414
1755249902.914364000,1414
1755249902.914778000,66
1755249902.914941000,66
1755249902.915175000,66
1755249902.915371000,1414
1755249902.915418000,1414
1755249902.915429000,66
1755249902.915494000,1414
1755249902.915620000,1414
1755249902.916479000,66
1755249902.916650000,66
1755249902.930359000,1414
1755249902.930386000,1414
1755249902.931483000,66
1755249902.942107000,1414
1755249902.942128000,1414
1755249902.943208000,66
1755249902.958476000,1414
1755249902.958495000,1414
1755249902.959596000,66
1755249902.961750000,1414
1755249902.961769000,1414
1755249902.961870000,1414
1755249902.962003000,1414
1755249902.962924000,66
1755249902.963052000,66
1755249902.976148000,1414
1755249902.976199000,1414
1755249902.976277000,1414
1755249902.976403000,1414
1755249902.977269000,66
1755249902.977436000,66
1755249902.987085000,1414
1755249902.987113000,1414
1755249902.988261000,66
1755249903.001108000,1414
1755249903.001133000,1414
1755249903.002264000,66
1755249903.010396000,1414
1755249903.010418000,1414
1755249903.010523000,1414
1755249903.010658000,1414
1755249903.011520000,66
1755249903.011696000,66
1755249903.021402000,1414
1755249903.021437000,1414
1755249903.021527000,1414
1755249903.021655000,1414
1755249903.022534000,66
1755249903.022696000,66
1755249903.025292000,1414
1755249903.025308000,1414
1755249903.026388000,66
1755249903.043183000,1414
1755249903.043214000,1414
1755249903.043310000,1414
1755249903.043434000,1414
1755249903.044349000,66
1755249903.044530000,66
1755249903.048314000,1414
1755249903.048418000,1414
1755249903.048537000,1414
1755249903.048643000,1414
1755249903.048700000,1414
1755249903.048796000,1414
1755249903.048957000,1414
1755249903.049026000,1414
1755249903.049489000,66
1755249903.049693000,66
1755249903.049831000,66
1755249903.049873000,1414
1755249903.049901000,1414
1755249903.049987000,1414
1755249903.050087000,66
1755249903.050108000,1414
1755249903.050951000,66
1755249903.051132000,66
1755249903.065280000,1414
1755249903.065362000,1414
1755249903.066389000,66
1755249903.076901000,1414
1755249903.076959000,1414
1755249903.078093000,66
1755249903.092867000,1414
1755249903.092889000,1414
1755249903.093982000,66
1755249903.096443000,1414
1755249903.096465000,1414
1755249903.096590000,1414
1755249903.096699000,1414
1755249903.097571000,66
1755249903.097731000,66
1755249903.111596000,1414
1755249903.111618000,1414
1755249903.111730000,1414
1755249903.111856000,1414
1755249903.112773000,66
1755249903.112895000,66
1755249903.121666000,1414
1755249903.121698000,1414
1755249903.122791000,66
1755249903.135687000,1414
1755249903.135708000,1414
1755249903.136791000,66
1755249903.145401000,1414
1755249903.145910000,1414
1755249903.145921000,1414
1755249903.146037000,1414
1755249903.146981000,66
1755249903.147073000,66
1755249903.156174000,1414
1755249903.156233000,1414
1755249903.156303000,1414
1755249903.156433000,1414
1755249903.157375000,66
1755249903.157496000,66
1755249903.159282000,1414
1755249903.159294000,1414
1755249903.160396000,66
1755249903.178297000,1414
1755249903.178346000,1414
1755249903.178430000,1414
1755249903.178560000,1414
1755249903.179498000,66
1755249903.179601000,66
1755249903.184103000,1414
1755249903.184129000,1414
1755249903.184229000,1414
1755249903.184364000,1414
1755249903.184486000,1414
1755249903.184607000,1414
1755249903.184706000,1414
1755249903.184843000,1414
1755249903.184937000,1414
1755249903.185076000,1414
1755249903.185186000,1414
1755249903.185247000,66
1755249903.185293000,1414
1755249903.185459000,66
1755249903.185682000,66
1755249903.185911000,66
1755249903.186140000,66
1755249903.186345000,66
1755249903.200039000,1414
1755249903.200059000,1414
1755249903.201201000,66
1755249903.211728000,1414
1755249903.211763000,1414
1755249903.212929000,66
1755249903.227362000,1414
1755249903.227392000,1414
1755249903.228655000,66
1755249903.231418000,1414
1755249903.231434000,1414
1755249903.231544000,1414
1755249903.231746000,1414
1755249903.232648000,66
1755249903.233129000,66
1755249903.246445000,1414
1755249903.246469000,1414
1755249903.246583000,1414
1755249903.246716000,1414
1755249903.247732000,66
1755249903.247810000,66
1755249903.256596000,1414
1755249903.256615000,1414
